date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2013-03-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,11666.67,2.73
2013-03-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,11666.67,2.73
2013-04-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,434.59,0.1
2013-04-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3421.62,0.8
2013-04-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,13286.06,3.1
2013-04-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,21111.11,4.93
2013-04-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5291.67,1.24
2013-04-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,pulses and nuts,Beans (fava),104,KG,actual,Retail,SLL,3472.22,0.81
2013-04-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,6818.18,1.59
2013-04-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,338.46,0.079
2013-04-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3600,0.84
2013-04-15,Eastern,Kenema,Kenema,342,7.88,-11.19,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,4940.48,1.15
2013-04-15,Eastern,Kenema,Kenema,342,7.88,-11.19,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,22222.22,5.19
2013-04-15,Eastern,Kenema,Kenema,342,7.88,-11.19,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,2352.94,0.55
2013-04-15,Eastern,Kenema,Kenema,342,7.88,-11.19,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5666.67,1.32
2013-04-15,Eastern,Kenema,Kenema,342,7.88,-11.19,pulses and nuts,Beans (fava),104,KG,actual,Retail,SLL,3200,0.75
2013-04-15,Eastern,Kenema,Kenema,342,7.88,-11.19,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,6538.46,1.53
2013-04-15,Eastern,Kenema,Kenema,342,7.88,-11.19,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,4000,0.93
2013-04-15,Eastern,Kono,Kono,1788,8.65,-10.98,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,2666.67,0.62
2013-04-15,Eastern,Kono,Kono,1788,8.65,-10.98,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3133.33,0.73
2013-04-15,Eastern,Kono,Kono,1788,8.65,-10.98,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,7200,1.68
2013-04-15,Eastern,Kono,Kono,1788,8.65,-10.98,pulses and nuts,Beans (fava),104,KG,actual,Retail,SLL,12000,2.8
2013-04-15,Eastern,Kono,Kono,1788,8.65,-10.98,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,5933.33,1.39
2013-04-15,Eastern,Kono,Kono,1788,8.65,-10.98,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,5400,1.26
2013-04-15,Eastern,Kono,Kono,1788,8.65,-10.98,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,5840,1.36
2013-04-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3782.05,0.88
2013-04-15,Northern,Bombali,Bombali,1776,9.25,-12.16,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,6502.02,1.52
2013-04-15,Northern,Bombali,Bombali,1776,9.25,-12.16,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,24695.12,5.77
2013-04-15,Northern,Bombali,Bombali,1776,9.25,-12.16,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,6923.08,1.62
2013-04-15,Northern,Bombali,Bombali,1776,9.25,-12.16,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,2472.53,0.58
2013-04-15,Northern,Bombali,Bombali,1776,9.25,-12.16,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,8095.24,1.89
2013-04-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3371.43,0.79
2013-04-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3729.23,0.87
2013-04-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,7352.94,1.72
2013-04-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,3051.28,0.71
2013-04-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,479.8,0.11
2013-04-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3733.33,0.87
2013-04-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,1837.14,0.43
2013-04-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,13888.89,3.25
2013-04-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,851.39,0.2
2013-04-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3333.33,0.78
2013-04-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4000,0.93
2013-04-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,4222.22,0.99
2013-04-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,pulses and nuts,Beans (fava),104,KG,actual,Retail,SLL,3494.78,0.82
2013-05-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,405.18,0.096
2013-05-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3425.83,0.81
2013-05-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,13359.79,3.16
2013-05-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,20493.83,4.84
2013-05-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,4347.83,1.03
2013-05-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5111.11,1.21
2013-05-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,4166.67,0.99
2013-05-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3000,0.71
2013-05-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3680,0.87
2013-05-15,Eastern,Kenema,Kenema,342,7.88,-11.19,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,22222.22,5.25
2013-05-15,Eastern,Kenema,Kenema,342,7.88,-11.19,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,2352.94,0.56
2013-05-15,Eastern,Kenema,Kenema,342,7.88,-11.19,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5000,1.18
2013-05-15,Eastern,Kenema,Kenema,342,7.88,-11.19,pulses and nuts,Beans (fava),104,KG,actual,Retail,SLL,2880,0.68
2013-05-15,Eastern,Kenema,Kenema,342,7.88,-11.19,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,4480,1.06
2013-05-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3600,0.85
2013-05-15,North Western,Kambia,Kambia,1789,9.12,-12.92,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,20000,4.73
2013-05-15,North Western,Kambia,Kambia,1789,9.12,-12.92,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,20000,4.73
2013-05-15,North Western,Kambia,Kambia,1789,9.12,-12.92,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5333.33,1.26
2013-05-15,North Western,Kambia,Kambia,1789,9.12,-12.92,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,6200,1.47
2013-05-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,948.45,0.22
2013-05-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3630.77,0.86
2013-05-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,8717.95,2.06
2013-05-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,25000,5.91
2013-05-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5256.41,1.24
2013-05-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,3015.38,0.71
2013-05-15,Northern,Bombali,Bombali,1776,9.25,-12.16,pulses and nuts,Beans (fava),104,KG,actual,Retail,SLL,3846.15,0.91
2013-05-15,Northern,Bombali,Bombali,1776,9.25,-12.16,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,6903.85,1.63
2013-05-15,Northern,Bombali,Bombali,1776,9.25,-12.16,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,2644.23,0.63
2013-05-15,Northern,Bombali,Bombali,1776,9.25,-12.16,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,7511.9,1.78
2013-05-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,2809.52,0.66
2013-05-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3200,0.76
2013-05-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3200,0.76
2013-05-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,22000,5.2
2013-05-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,8166.67,1.93
2013-05-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,3250,0.77
2013-05-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,7500,1.77
2013-05-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,742.86,0.18
2013-05-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4000,0.95
2013-05-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4000,0.95
2013-05-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,3666.67,0.87
2013-05-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,20000,4.73
2013-05-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,14285.71,3.38
2013-05-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,6833.33,1.62
2013-05-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,15833.33,3.74
2013-05-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,434.79,0.1
2013-05-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3400,0.8
2013-05-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4800,1.13
2013-05-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,25000,5.91
2013-05-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,10000,2.36
2013-05-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,356.92,0.084
2013-05-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4000,0.95
2013-05-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4266.67,1.01
2013-05-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,23703.7,5.6
2013-05-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,7151,1.69
2013-05-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,6000,1.42
2013-05-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,8791.42,2.08
2013-06-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,422.01,0.099
2013-06-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3315.32,0.77
2013-06-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3405.41,0.8
2013-06-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,11984.13,2.8
2013-06-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5200,1.21
2013-06-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,4166.67,0.97
2013-06-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,4545.45,1.06
2013-06-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,745.96,0.17
2013-06-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3000,0.7
2013-06-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3600,0.84
2013-06-15,Eastern,Kenema,Kenema,342,7.88,-11.19,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,5206.35,1.22
2013-06-15,Eastern,Kenema,Kenema,342,7.88,-11.19,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,22222.22,5.19
2013-06-15,Eastern,Kenema,Kenema,342,7.88,-11.19,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,3088.24,0.72
2013-06-15,Eastern,Kenema,Kenema,342,7.88,-11.19,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,4750,1.11
2013-06-15,Eastern,Kenema,Kenema,342,7.88,-11.19,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,7307.69,1.71
2013-06-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,670.71,0.16
2013-06-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3600,0.84
2013-06-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3600,0.84
2013-06-15,North Western,Kambia,Kambia,1789,9.12,-12.92,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,20000,4.67
2013-06-15,North Western,Kambia,Kambia,1789,9.12,-12.92,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,7000,1.64
2013-06-15,North Western,Kambia,Kambia,1789,9.12,-12.92,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,3200,0.75
2013-06-15,North Western,Kambia,Kambia,1789,9.12,-12.92,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,20000,4.67
2013-06-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,893.94,0.21
2013-06-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,4800,1.12
2013-06-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5666.67,1.32
2013-06-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,4800,1.12
2013-06-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,894.26,0.21
2013-06-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3846.15,0.9
2013-06-15,Northern,Bombali,Bombali,1776,9.25,-12.16,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,24695.12,5.77
2013-06-15,Northern,Bombali,Bombali,1776,9.25,-12.16,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,6333.33,1.48
2013-06-15,Northern,Bombali,Bombali,1776,9.25,-12.16,pulses and nuts,Beans (fava),104,KG,actual,Retail,SLL,3956.04,0.92
2013-06-15,Northern,Bombali,Bombali,1776,9.25,-12.16,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,4520.83,1.06
2013-06-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,2394.84,0.56
2013-06-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3280,0.77
2013-06-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,22000,5.14
2013-06-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,5000,1.17
2013-06-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,4583.33,1.07
2013-06-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,1800,0.42
2013-06-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,3625,0.85
2013-06-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,689.66,0.16
2013-06-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5888.89,1.38
2013-06-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,434.78,0.1
2013-06-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3200,0.75
2013-06-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4800,1.12
2013-06-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,3043.48,0.71
2013-06-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,4000,0.93
2013-06-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,pulses and nuts,Beans (fava),104,KG,actual,Retail,SLL,2580.65,0.6
2013-06-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,10000,2.34
2013-06-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,465.12,0.11
2013-06-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4000,0.93
2013-06-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,2857.14,0.67
2013-06-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,27777.78,6.49
2013-06-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,5263.16,1.23
2013-06-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,9615.38,2.25
2013-06-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,5769.23,1.35
2013-06-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,5882.35,1.37
2013-07-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,400.69,0.093
2013-07-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3354.05,0.78
2013-07-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3486.49,0.81
2013-07-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,12720.59,2.95
2013-07-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,22222.22,5.16
2013-07-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5000,1.16
2013-07-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,3472.22,0.81
2013-07-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,752.14,0.17
2013-07-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3200,0.74
2013-07-15,Eastern,Kenema,Kenema,342,7.88,-11.19,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,7761.9,1.8
2013-07-15,Eastern,Kenema,Kenema,342,7.88,-11.19,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,22222.22,5.16
2013-07-15,Eastern,Kenema,Kenema,342,7.88,-11.19,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,882.35,0.2
2013-07-15,Eastern,Kenema,Kenema,342,7.88,-11.19,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5250,1.22
2013-07-15,Eastern,Kenema,Kenema,342,7.88,-11.19,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,4900,1.14
2013-07-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,701.75,0.16
2013-07-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3600,0.84
2013-07-15,North Western,Kambia,Kambia,1789,9.12,-12.92,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,8695.65,2.02
2013-07-15,North Western,Kambia,Kambia,1789,9.12,-12.92,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,6000,1.39
2013-07-15,North Western,Kambia,Kambia,1789,9.12,-12.92,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,8000,1.86
2013-07-15,North Western,Kambia,Kambia,1789,9.12,-12.92,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,10000,2.32
2013-07-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,908.14,0.21
2013-07-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3200,0.74
2013-07-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3950,0.92
2013-07-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,25000,5.8
2013-07-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,6000,1.39
2013-07-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,3325,0.77
2013-07-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,vegetables and fruits,Peppers (green),292,KG,actual,Retail,SLL,3750,0.87
2013-07-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,556.54,0.13
2013-07-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3428.57,0.8
2013-07-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3846.15,0.89
